date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:50:15	155384/155384	---M--	200	added ('OK')	image/jpeg	etag:%2225ef8-62d7e5b6-976c62967bfbdf8f;;;%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/2021/11/StockSnap_TFGZBZ1EEV.jpg	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/2021/11/StockSnap_TFGZBZ1EEV.jpg	(from https://frenify.net/envato/frenify/wp/resumo/2/)
18:50:15	129877/129877	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:50:15%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/project/blue-lemon/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/project/blue-lemon/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/)
18:50:15	123846/123846	---M--	200	added ('OK')	image/jpeg	etag:%221e3c6-62d7e5b5-205165e5bc5ab05f;;;%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/2021/11/StockSnap_NUQ1VHFI2H.jpg	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/2021/11/StockSnap_NUQ1VHFI2H.jpg	(from https://frenify.net/envato/frenify/wp/resumo/2/)
18:50:15	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262f29387-4d7%22	https://frenify.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://frenify.net/envato/frenify/wp/resumo/2/)
18:50:15	6475/6475	---M-Z	200	added ('OK')	application/x-javascript	etag:%22194b-62d7dd24-85b4e43a4768f44a;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.9	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-includes/js/dist/vendor/regenerator-runtime.min3937.js	(from https://frenify.net/envato/frenify/wp/resumo/2/)
18:50:16	19142/19142	---M-Z	200	added ('OK')	application/x-javascript	etag:%224ac6-62d7dd26-cf8ad2270852f99d;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://frenify.net/envato/frenify/wp/resumo/2/)
18:50:16	21904/21904	---M-Z	200	added ('OK')	application/x-javascript	etag:%225590-62d7e572-f7bf6b92332a48f4;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.6.1	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/contact-form-7/includes/js/indexd96d.js	(from https://frenify.net/envato/frenify/wp/resumo/2/)
18:50:16	129863/129863	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:50:16%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/project/yellow-phone/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/project/yellow-phone/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/)
18:50:17	95610/95610	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:50:17%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/project/ice-cream/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/project/ice-cream/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/)
18:50:17	24841/24841	---M-Z	200	added ('OK')	application/x-javascript	etag:%226109-62e7c030-4b45de728a2f25a8;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/js/init.js?ver=ver_August%2011,%202022,%205:49	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/js/init57cc.js	(from https://frenify.net/envato/frenify/wp/resumo/2/)
18:50:17	138797/138797	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:50:17%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/a-case-for-becoming-more-gentle-in-your-life/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/a-case-for-becoming-more-gentle-in-your-life/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/)
18:50:18	140483/140483	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:50:17%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/when-fathers-day-is-different-for-you/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/when-fathers-day-is-different-for-you/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/)
18:50:18	135757/135757	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:50:18%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/marriage-is-too-important-to-take-it-too-seriously/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/marriage-is-too-important-to-take-it-too-seriously/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/)
18:50:18	2981/2981	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ba5-62d7dc9a-77db371acc645d85;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-includes/js/comment-reply.min.js?ver=6.0.1	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-includes/js/comment-reply.min37ad.js	(from https://frenify.net/envato/frenify/wp/resumo/2/)
18:50:18	4957/4957	---M-Z	200	added ('OK')	application/x-javascript	etag:%22135d-62e7c3f8-3881fcbf34f2182e;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.6.8	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/js/webpack.runtime.mina4f3.js	(from https://frenify.net/envato/frenify/wp/resumo/2/)
18:50:18	139094/139094	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:50:18%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/5-simple-ways-to-remind-people-that-you-love-them/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/5-simple-ways-to-remind-people-that-you-love-them/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/)
18:50:18	32609/32609	---M-Z	200	added ('OK')	application/x-javascript	etag:%227f61-62e7c3f9-3fb7a2de385cf706;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.6.8	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/js/frontend-modules.mina4f3.js	(from https://frenify.net/envato/frenify/wp/resumo/2/)
18:50:18	12198/12198	---M-Z	200	added ('OK')	application/x-javascript	etag:%222fa6-62e7c3f7-705bea8ef0e30c2a;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://frenify.net/envato/frenify/wp/resumo/2/)
18:50:19	20715/20715	---M-Z	200	added ('OK')	application/x-javascript	etag:%2250eb-62d7dd27-d9d0208bf971bc0;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-includes/js/jquery/ui/core.min.js?ver=1.13.1	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-includes/js/jquery/ui/core.min0028.js	(from https://frenify.net/envato/frenify/wp/resumo/2/)
18:50:19	40477/40477	---M-Z	200	added ('OK')	application/x-javascript	etag:%229e1d-62e7c3f8-6db76e5a14d4731a;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.6.8	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/js/frontend.mina4f3.js	(from https://frenify.net/envato/frenify/wp/resumo/2/)
18:50:19	44237/44237	---M-Z	200	added ('OK')	application/x-javascript	etag:%22accd-62e7c03b-1eda74b684162e20;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/resumo-core/shortcode/assets/js/owl-carousel.js?ver=1	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/resumo-core/shortcode/assets/js/owl-carousel68b3.js	(from https://frenify.net/envato/frenify/wp/resumo/2/)
18:50:19	8155/8155	---M-Z	200	added ('OK')	application/x-javascript	etag:%221fdb-62e7c03c-706f4e2eff217572;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/resumo-core/shortcode/assets/js/wow.min.js?ver=1	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/resumo-core/shortcode/assets/js/wow.min68b3.js	(from https://frenify.net/envato/frenify/wp/resumo/2/)
18:50:20	8134/8134	---M-Z	200	added ('OK')	application/x-javascript	etag:%221fc6-62e7c03c-2d1c3fd0e5dc2dde;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/resumo-core/shortcode/assets/js/waypoints.js?ver=1	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/resumo-core/shortcode/assets/js/waypoints68b3.js	(from https://frenify.net/envato/frenify/wp/resumo/2/)
18:50:20	9679/9679	---M-Z	200	added ('OK')	application/x-javascript	etag:%2225cf-62e7c02c-1af7e37486f0dab;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/resumo-core/assets/js/init.js?ver=1	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/resumo-core/assets/js/init68b3.js	(from https://frenify.net/envato/frenify/wp/resumo/2/)
18:50:22	210192/210192	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2233510-62e7c3f7-481e767edc2262bb;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.15.0	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.eot	(from https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
18:50:23	92444/92444	---M--	200	added ('OK')	font/woff2	etag:%221691c-62e7c3f7-c2c14a6956056941;;;%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.15.0	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.woff2	(from https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
18:50:24	113372/113372	---MCZ	200	added ('OK')	application/font-woff	etag:W/%221badc-62e7c3f7-4cd717350ab5c7e7;;;%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.15.0	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.woff	(from https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
18:50:26	210032/210032	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2233470-62e7c3f7-7d6f015f41cfb2eb;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.15.0	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.ttf	(from https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
18:50:27	316720/316720	---M-Z	200	added ('OK')	image/svg+xml	etag:%224d530-62e7c3f7-79e497550677317a;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.15.0	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.svg	(from https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
18:50:28	5188/5188	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221444-62e7c061-8433f767bcadb102;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/resumo-core/shortcode/assets/css/font/fontello.eot?37062913	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/resumo-core/shortcode/assets/css/font/fontelloc7fc.eot	(from https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/resumo-core/shortcode/assets/css/fontello.css?ver=1.0.1)
18:50:30	2288/2288	---M--	200	added ('OK')	font/woff2	etag:%228f0-62e7c061-da40b58b7e013c58;;;%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/resumo-core/shortcode/assets/css/font/fontello.woff2?37062913	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/resumo-core/shortcode/assets/css/font/fontelloc7fc.woff2	(from https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/resumo-core/shortcode/assets/css/fontello.css?ver=1.0.1)
18:50:30	2848/2848	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22b20-62e7c061-f49996ea7d2f7544;;;%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/resumo-core/shortcode/assets/css/font/fontello.woff?37062913	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/resumo-core/shortcode/assets/css/font/fontelloc7fc.woff	(from https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/resumo-core/shortcode/assets/css/fontello.css?ver=1.0.1)
18:50:31	5020/5020	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22139c-62e7c061-2cc7210cfe02813e;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/resumo-core/shortcode/assets/css/font/fontello.ttf?37062913	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/resumo-core/shortcode/assets/css/font/fontelloc7fc.ttf	(from https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/resumo-core/shortcode/assets/css/fontello.css?ver=1.0.1)
18:50:32	897/897	---M-Z	200	added ('OK')	image/svg+xml	etag:%22381-62e7c061-3223ce519c067221;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/resumo-core/shortcode/assets/css/font/fontello.svg?37062913	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/resumo-core/shortcode/assets/css/font/fontelloc7fc.svg	(from https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/resumo-core/shortcode/assets/css/fontello.css?ver=1.0.1)
18:50:33	93115/93115	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Aug%202022%2017:50:33%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/resumo-core/shortcode/assets/css/owl.video.play.png	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/resumo-core/shortcode/assets/css/owl.video.play.png	(from https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/resumo-core/shortcode/assets/css/owl-carousel.css?ver=1.0.1)
18:50:34	17588/17588	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2244b4-62e7c042-34f69908715c428e;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/css/font/fontello.eot?65176178	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/css/font/fontello4c98.eot	(from https://frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/css/fontello.css?ver=ver_August%2011,%202022,%205:49)
18:50:35	10156/10156	---M--	200	added ('OK')	font/woff2	etag:%2227ac-62e7c042-36c867760dfc40ba;;;%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/css/font/fontello.woff2?65176178	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/css/font/fontello4c98.woff2	(from https://frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/css/fontello.css?ver=ver_August%2011,%202022,%205:49)
18:50:36	11824/11824	---MCZ	200	added ('OK')	application/font-woff	etag:W/%222e30-62e7c042-f72454530fb3cfe3;;;%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/css/font/fontello.woff?65176178	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/css/font/fontello4c98.woff	(from https://frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/css/fontello.css?ver=ver_August%2011,%202022,%205:49)
18:50:37	17420/17420	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22440c-62e7c042-a998a42ad980cd99;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/css/font/fontello.ttf?65176178	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/css/font/fontello4c98.ttf	(from https://frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/css/fontello.css?ver=ver_August%2011,%202022,%205:49)
18:50:37	20009/20009	---M-Z	200	added ('OK')	image/svg+xml	etag:%224e29-62e7c042-3ba36f1bb743be93;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/css/font/fontello.svg?65176178	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/css/font/fontello4c98.svg	(from https://frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/css/fontello.css?ver=ver_August%2011,%202022,%205:49)
18:50:38	17611/17611	---M-Z	200	added ('OK')	text/css	etag:%2244cb-62e9e4de-501850ce38773fe0;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-492.css?ver=1659495646	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-492b941.css	(from https://frenify.net/envato/frenify/wp/resumo/2/homepage/)
18:50:39	5620/5620	---M-Z	200	added ('OK')	text/css	etag:%2215f4-62e7c02d-7bed59e827d07f82;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/css/base.css?ver=ver_August%2011,%202022,%205:50	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/css/base0b71.css	(from https://frenify.net/envato/frenify/wp/resumo/2/homepage/)
18:50:40	2021/2021	---M-Z	200	added ('OK')	text/css	etag:%227e5-62e7c02f-247ca397ba0e75dc;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/css/skeleton.css?ver=ver_August%2011,%202022,%205:50	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/css/skeleton0b71.css	(from https://frenify.net/envato/frenify/wp/resumo/2/homepage/)
18:50:41	40917/40917	---M-Z	200	added ('OK')	text/css	etag:%229fd5-62e7c02f-d98efbf411175bba;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/css/wp-core.css?ver=ver_August%2011,%202022,%205:50	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/css/wp-core0b71.css	(from https://frenify.net/envato/frenify/wp/resumo/2/homepage/)
18:50:41	3961/3961	---M-Z	200	added ('OK')	text/css	etag:%22f79-62e7c02d-78ff8ae0cb70e765;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/css/fontello.css?ver=ver_August%2011,%202022,%205:50	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/css/fontello0b71.css	(from https://frenify.net/envato/frenify/wp/resumo/2/homepage/)
18:50:42	88171/88171	---M-Z	200	added ('OK')	text/css	etag:%221586b-62e7c023-ff37ad6d30dcb92a;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/style.css?ver=ver_August%2011,%202022,%205:50	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/style0b71.css	(from https://frenify.net/envato/frenify/wp/resumo/2/homepage/)
18:50:43	12559/12559	---M-Z	200	added ('OK')	application/x-javascript	etag:%22310f-62e7c030-e486fb39feb1c53f;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/js/typed.js?ver=ver_August%2011,%202022,%205:50	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/js/typed0b71.js	(from https://frenify.net/envato/frenify/wp/resumo/2/homepage/)
18:50:44	45760/45760	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Aug%202022%2017:50:44%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/wp/v2/pages/492	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/wp/v2/pages/492.json	(from https://frenify.net/envato/frenify/wp/resumo/2/homepage/)
18:50:45	2467/2467	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Aug%202022%2017:50:45%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2Fhomepage%2F	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed2cdc.json	(from https://frenify.net/envato/frenify/wp/resumo/2/homepage/)
18:50:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Aug%202022%2017:50:45%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/?p=492	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/index9982.html	(from https://frenify.net/envato/frenify/wp/resumo/2/homepage/)
18:50:46	2517/2517	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Aug%202022%2017:50:46%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2Fhomepage%2F&format=xml	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed4ebd	(from https://frenify.net/envato/frenify/wp/resumo/2/homepage/)
18:50:47	4984/4984	---M--	200	added ('OK')	image/png	etag:%221378-61a9c44e-f1544fe9896bcd8a;;;%22	https://demo.frenify.net/wp/resumo/1/wp-content/uploads/2021/12/signature3.png	C:/Users/PC/Desktop/3d-portfolio/3d-2/demo.frenify.net/wp/resumo/1/wp-content/uploads/2021/12/signature3.png	(from https://frenify.net/envato/frenify/wp/resumo/2/homepage/)
18:50:47	24841/24841	---M-Z	200	added ('OK')	application/x-javascript	etag:%226109-62e7c030-4b45de728a2f25a8;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/js/init.js?ver=ver_August%2011,%202022,%205:50	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/js/init0b71.js	(from https://frenify.net/envato/frenify/wp/resumo/2/homepage/)
18:50:48	17607/17607	---M-Z	200	added ('OK')	text/css	etag:%2244c7-62ea059c-e6f31017dc0ec7d2;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-601.css?ver=1659504028	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-601c5bf.css	(from https://frenify.net/envato/frenify/wp/resumo/2/home-video/)
18:50:49	44884/44884	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Aug%202022%2017:50:49%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/wp/v2/pages/601	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/wp/v2/pages/601.json	(from https://frenify.net/envato/frenify/wp/resumo/2/home-video/)
18:50:50	2477/2477	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Aug%202022%2017:50:50%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2Fhome-video%2F	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embede007.json	(from https://frenify.net/envato/frenify/wp/resumo/2/home-video/)
18:50:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Aug%202022%2017:50:50%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/?p=601	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/indexbdc9.html	(from https://frenify.net/envato/frenify/wp/resumo/2/home-video/)
